"med_CodMed";"med_Nombre";"med_FormaFarmaceutica";"med_Presen";"med_Concen";"med_Costo";"med_Petitorio";"med_Petitorio2005";"med_Petitorio2010";"med_FecBaja";"med_FFDigemid";"med_IdEstado";"MED_V_NOMBRE_SIS";"MED_V_PRESENT_SIS";"MED_V_FORMAFARM_SIS";"MED_V_UNIDAD_CONSUMO";"MED_N_FACTOR_CONSUMO"
"00849";"AMPICILINA";"SUS";"60 mL";"250 mg/5 mL";0.0;"N";"N";"N";"";"SUS";"0";"AMPICILINA";"60 mL";"SUS";"60 mL";1.0
"00850";"AMPICILINA";"SUS";"75 mL";"250 mg/5 mL";0.0;"N";"N";"N";"";"SUS";"0";"AMPICILINA";"75 mL";"SUS";"75 mL";1.0
"00853";"AMPICILINA";"SUS";"200 mL";"250 mg/5 mL";0.0;"N";"N";"N";"";"SUS";"0";"AMPICILINA";"200 mL";"SUS";"200 mL";1.0
"00855";"AMPICILINA";"SUS";"90 mL";"250 mg/5 mL";0.0;"N";"N";"N";"";"SUS";"0";"AMPICILINA";"90 mL";"SUS";"90 mL";1.0
"00856";"AMPICILINA";"TAB";"";"1 g";0.0;"N";"N";"N";"";"TAB";"0";"AMPICILINA";"";"TAB";"UNIDAD";1.0
"00857";"AMPICILINA";"TAB";"";"250 mg";0.0;"N";"N";"N";"";"TAB";"0";"AMPICILINA";"";"TAB";"UNIDAD";1.0
"00858";"AMPICILINA";"TAB";"";"500 mg";0.0;"N";"N";"N";"";"TAB";"0";"AMPICILINA";"";"TAB";"UNIDAD";1.0
"00859";"ANASTROZOL";"TAB";"";"1 mg";0.0;"S";"N";"S";"";"TAB";"0";"ANASTROZOL";"";"TAB";"UNIDAD";1.0
"00860";"ANFEBUTAMONA";"TAB";"";"150 mg";0.0;"N";"N";"N";"";"TAB";"0";"ANFEBUTAMONA";"";"TAB";"UNIDAD";1.0
"00861";"ANFEPRAMONA";"TAB";"";"75 mg";0.0;"N";"N";"N";"";"TAB";"0";"ANFEPRAMONA";"";"TAB";"UNIDAD";1.0
"00862";"ANTAZOLINA + NAFAZOLINA";"SOL";"10 mL";"5 mg + 500 ug/mL";0.0;"N";"N";"N";"";"SOL";"0";"ANTAZOLINA + NAFAZOLINA";"10 mL";"SOL";"10 mL";1.0
"00863";"ANTAZOLINA + NAFAZOLINA";"SOL";"15 mL";"5 mg + 500 ug/mL";0.0;"N";"N";"N";"";"SOL";"0";"ANTAZOLINA + NAFAZOLINA";"15 mL";"SOL";"15 mL";1.0
"00864";"ANTAZOLINA + TETRIZOLINA";"SOL";"10 mL";"500 ug + 400 ug/mL";0.0;"N";"N";"N";"";"SOL";"0";"ANTAZOLINA + TETRIZOLINA";"10 mL";"SOL";"10 mL";1.0
"00865";"ANTIACIDOS OTRAS COMBINACIONES";"PLV";"100 g";"";0.0;"N";"N";"N";"";"PLV";"0";"ANTIACIDOS OTRAS COMBINACIONES";"100 g";"PLV";"100 g";1.0
"00866";"ANTIACIDOS OTRAS COMBINACIONES";"PLV";"15 g";"";0.0;"N";"N";"N";"";"PLV";"0";"ANTIACIDOS OTRAS COMBINACIONES";"15 g";"PLV";"15 g";1.0
"00867";"ANTIACIDOS OTRAS COMBINACIONES";"PLV";"170 g";"";0.0;"N";"N";"N";"";"PLV";"0";"ANTIACIDOS OTRAS COMBINACIONES";"170 g";"PLV";"170 g";1.0
"00868";"ANTIACIDOS OTRAS COMBINACIONES";"PLV";"3 g";"";0.0;"N";"N";"N";"";"PLV";"0";"ANTIACIDOS OTRAS COMBINACIONES";"3 g";"PLV";"3 g";1.0
"00869";"ANTIACIDOS OTRAS COMBINACIONES";"PLV";"30 g";"";0.0;"N";"N";"N";"";"PLV";"0";"ANTIACIDOS OTRAS COMBINACIONES";"30 g";"PLV";"30 g";1.0
"00870";"ANTIACIDOS OTRAS COMBINACIONES";"PLV";"85 g";"";0.0;"N";"N";"N";"";"PLV";"0";"ANTIACIDOS OTRAS COMBINACIONES";"85 g";"PLV";"85 g";1.0
"00871";"ANTIGENO HONGOS AMBIENTALES";"INY";"8 mL";"10000 UBA/mL";0.0;"N";"N";"N";"";"INY";"0";"ANTIGENO HONGOS AMBIENTALES";"8 mL";"INY";"";0.0
"00872";"ANTIGENO POLVO DE CASA (CON DERMATOPHAGOIDES PTERONYSSINUS)";"INY";"8 mL";"10000 UBA/mL";0.0;"N";"N";"N";"";"INY";"0";"ANTIGENO POLVO DE CASA (CON DERMATOPHAGOIDES PTERONYSSINUS)";"8 mL";"INY";"";0.0
"00873";"ANTIINFECCIOSOS COMBINACIONES";"SOL";"10 mL";"";0.0;"N";"N";"N";"";"SOL";"0";"ANTIINFECCIOSOS COMBINACIONES";"10 mL";"SOL";"10 mL";1.0
"00874";"APOMORFINA (CLORHIDRATO)";"TAB";"";"2 mg";0.0;"N";"N";"N";"";"TAB";"0";"APOMORFINA (CLORHIDRATO)";"";"TAB";"UNIDAD";1.0
"00875";"APOMORFINA (CLORHIDRATO)";"TAB";"";"3 mg";0.0;"N";"N";"N";"";"TAB";"0";"APOMORFINA (CLORHIDRATO)";"";"TAB";"UNIDAD";1.0
"00876";"APRACLONIDINA";"SOL";"5 mL";"5 mg/mL";0.0;"N";"N";"N";"";"SOL";"0";"APRACLONIDINA";"5 mL";"SOL";"5 mL";1.0
"00877";"APRACLONIDINA";"FCO-SOL";"";"11.5 mg/ mL";0.0;"N";"N";"N";"2011-02-02";"FCO-SOL";"1";"APRACLONIDINA";"";"";"";0.0
"00878";"APROTININA";"INY";"50 mL";"500000 IUC";0.0;"N";"N";"N";"";"INY";"0";"APROTININA";"50 mL";"INY";"50 mL";1.0
"00879";"ARGININA + GLUTODINA";"SOL";"10 mL";"1 mg + 3 mg";0.0;"N";"N";"N";"";"SOL";"0";"ARGININA + GLUTODINA";"10 mL";"SOL";"10 mL";1.0
"00880";"ARGININA";"INY";"5 mL";"1 g";0.0;"N";"N";"N";"";"INY";"0";"ARGININA";"5 mL";"INY";"5 mL";1.0
"00881";"ARGININA";"TAB";"";"1 g";0.0;"N";"N";"N";"";"TAB";"0";"ARGININA";"";"TAB";"UNIDAD";1.0
"00882";"ARTEMETERO + LUMEFANTRINA";"TAB";"";"20 mg + 120 mg";0.0;"N";"N";"N";"";"TAB";"0";"ARTEMETERO + LUMEFANTRINA";"";"TAB";"UNIDAD";1.0
"00883";"ARTEMETERO";"INY";"1 mL";"80 mg";0.0;"S";"S";"S";"";"INY";"0";"ARTEMETERO";"1 mL";"INY";"1 mL";1.0
"00884";"ARTEMISININA";"TAB";"";"50 mg";0.0;"N";"N";"N";"";"TAB";"0";"ARTEMISININA";"";"TAB";"UNIDAD";1.0
"00885";"ARTESUNATO";"TAB";"";"250 mg";0.0;"S";"S";"S";"";"TAB";"0";"ARTESUNATO";"";"TAB";"UNIDAD";1.0
"00886";"ARTESUNATO";"TAB";"";"50 mg";0.0;"S";"S";"S";"";"TAB";"0";"ARTESUNATO";"";"TAB";"UNIDAD";1.0
"00887";"ARTICAINA + EPINEFRINA";"INY";"1.7 mL";"40 mg + 6 ug/mL";0.0;"N";"N";"N";"";"INY";"0";"ARTICAINA + EPINEFRINA";"1.7 mL";"INY";"1.7 mL";1.0
"00888";"ASCORBATO SODICO";"PLV";"5 g";"1 g";0.0;"N";"N";"N";"";"PLV";"0";"ASCORBATO SODICO";"5 g";"PLV";"5 g";1.0
"00889";"ASCORBATO SODICO";"PLV";"5 g";"2 g";0.0;"N";"N";"N";"";"PLV";"0";"ASCORBATO SODICO";"5 g";"PLV";"5 g";1.0
"00890";"ASPARAGINASA";"INY";"";"10000 UI";0.0;"S";"S";"S";"";"INY";"0";"ASPARAGINASA";"";"INY";"UNIDAD";1.0
"00891";"ASPARTAMO";"PLV";"75 g";"3 g/100 g";0.0;"N";"N";"N";"";"PLV";"0";"ASPARTAMO";"75 g";"PLV";"75 g";1.0
"00892";"ASPARTAMO";"TAB";"";"20 mg";0.0;"N";"N";"N";"";"TAB";"0";"ASPARTAMO";"";"TAB";"UNIDAD";1.0
"00893";"ATAPULGITA ACTIVADA + NIFUROXAZIDA";"SUS";"100 mL";"500 mg + 200 mg/5 mL";0.0;"N";"N";"N";"";"SUS";"0";"ATAPULGITA ACTIVADA + NIFUROXAZIDA";"100 mL";"SUS";"100 mL";1.0
"00894";"ATAPULGITA ACTIVADA + NIFUROXAZIDA";"SUS";"100 mL";"500 mg + 204 mg/5 mL";0.0;"N";"N";"N";"";"SUS";"0";"ATAPULGITA ACTIVADA + NIFUROXAZIDA";"100 mL";"SUS";"100 mL";1.0
"00895";"ATAPULGITA ACTIVADA + NIFUROXAZIDA";"TAB";"";"350 mg + 200 mg";0.0;"N";"N";"N";"";"TAB";"0";"ATAPULGITA ACTIVADA + NIFUROXAZIDA";"";"TAB";"UNIDAD";1.0
"00897";"ATENOLOL + CLORTALIDONA";"TAB";"";"100 mg + 25 mg";0.0;"N";"N";"N";"";"TAB";"0";"ATENOLOL + CLORTALIDONA";"";"TAB";"UNIDAD";1.0
"00898";"ATENOLOL + CLORTALIDONA";"TAB";"";"50 mg + 25 mg";0.0;"N";"N";"N";"";"TAB";"0";"ATENOLOL + CLORTALIDONA";"";"TAB";"UNIDAD";1.0
"00899";"ATENOLOL";"INY";"10 mL";"5 mg";0.0;"S";"N";"S";"";"INY";"0";"ATENOLOL";"10 mL";"INY";"10 mL";1.0
"00900";"ATENOLOL";"TAB";"";"100 mg";0.0;"S";"S";"S";"";"TAB";"0";"ATENOLOL";"";"TAB";"UNIDAD";1.0
"00901";"ATENOLOL";"TAB";"";"50 mg";0.0;"S";"N";"S";"";"TAB";"0";"ATENOLOL";"";"TAB";"UNIDAD";1.0
"00902";"ATORVASTATINA";"TAB";"";"10 mg";0.0;"N";"N";"N";"";"TAB";"0";"ATORVASTATINA";"";"TAB";"UNIDAD";1.0
"00903";"ATORVASTATINA (COMO SAL CALCICA)";"TAB";"";"20 mg";0.0;"S";"S";"S";"";"TAB";"0";"ATORVASTATINA (COMO SAL CALCICA)";"";"TAB";"UNIDAD";1.0
"00904";"ATORVASTATINA (COMO SAL CALCICA)";"TAB";"";"40 mg";0.0;"S";"N";"S";"";"TAB";"0";"ATORVASTATINA (COMO SAL CALCICA)";"";"TAB";"UNIDAD";1.0
"00905";"ATOVACUONA + PROGUANIL";"TAB";"";"250 mg + 100 mg";0.0;"N";"N";"N";"";"TAB";"0";"ATOVACUONA + PROGUANIL";"";"TAB";"UNIDAD";1.0
"00906";"ATROPINA SULFATO + DIFENOXILATO";"TAB";"";"25 ug + 2.5 mg";0.0;"N";"N";"N";"";"TAB";"0";"ATROPINA SULFATO + DIFENOXILATO";"";"TAB";"UNIDAD";1.0
"00907";"ATROPINA SULFATO + PAPAVERINA CLORHIDRATO";"TAB";"";"50 mg + 40 mg";0.0;"N";"N";"N";"";"TAB";"0";"ATROPINA SULFATO + PAPAVERINA CLORHIDRATO";"";"TAB";"UNIDAD";1.0
"00908";"ATROPINA SULFATO";"INY";"1 mL";"250 ug/mL (0.25 mg/mL)";0.0;"S";"S";"S";"";"INY";"0";"ATROPINA SULFATO";"1 mL";"INY";"1 mL";1.0
"00909";"ATROPINA SULFATO";"INY";"1 mL";"500 ug/ mL (0.5 mg/mL)";0.0;"S";"S";"S";"";"INY";"0";"ATROPINA SULFATO";"1 mL";"INY";"1 mL";1.0
"00910";"ATROPINA SULFATO";"INY";"1 mL";"1 mg/mL";0.0;"S";"S";"S";"";"INY";"0";"ATROPINA SULFATO";"1 mL";"INY";"1 mL";1.0
"00911";"ATROPINA SULFATO";"SOL";"10 mL";"10 mg/ mL";0.0;"N";"S";"N";"";"SOL";"0";"ATROPINA SULFATO";"10 mL";"SOL";"10 mL";1.0
"00912";"ATROPINA SULFATO";"SOL";"15 mL";"10 mg/ mL";0.0;"N";"S";"N";"";"SOL";"0";"ATROPINA SULFATO";"15 mL";"SOL";"15 mL";1.0
"00913";"ATROPINA SULFATO";"SOL";"2.5 mL";"10 mg/ mL";0.0;"N";"S";"N";"";"SOL";"0";"ATROPINA SULFATO";"2.5 mL";"SOL";"2.5 mL";1.0
"00914";"ATROPINA SULFATO";"SOL_OFT";"5 mL";"10 mg/mL (1 %)";0.0;"S";"S";"S";"";"SOL_OFT";"0";"ATROPINA SULFATO";"5 mL";"SOL_OFT";"5 mL";1.0
"00915";"AUROTIOMALATO SODICO";"INY";"1 mL";"10 mg";0.0;"N";"N";"N";"";"INY";"0";"AUROTIOMALATO SODICO";"1 mL";"INY";"1 mL";1.0
"00916";"AUROTIOMALATO SODICO";"INY";"1 mL";"25 mg";0.0;"N";"N";"N";"";"INY";"0";"AUROTIOMALATO SODICO";"1 mL";"INY";"1 mL";1.0
"00917";"AUROTIOMALATO SODICO";"INY";"1 mL";"50 mg";0.0;"S";"S";"S";"";"INY";"0";"AUROTIOMALATO SODICO";"1 mL";"INY";"1 mL";1.0
"00918";"AZATADINA + PSEUDOEFEDRINA";"JBE";"120 mL";"1 mg + 30 mg/5 mL";0.0;"N";"N";"N";"";"JBE";"0";"AZATADINA + PSEUDOEFEDRINA";"120 mL";"JBE";"120 mL";1.0
"00919";"AZATADINA + PSEUDOEFEDRINA";"JBE";"30 mL";"1 mg + 30 mg/5 mL";0.0;"N";"N";"N";"";"JBE";"0";"AZATADINA + PSEUDOEFEDRINA";"30 mL";"JBE";"30 mL";1.0
"00920";"AZATADINA + PSEUDOEFEDRINA";"TAB";"";"1 mg + 120 mg";0.0;"N";"N";"N";"";"TAB";"0";"AZATADINA + PSEUDOEFEDRINA";"";"TAB";"UNIDAD";1.0
"00921";"AZATIOPRINA";"TAB";"";"50 mg";0.0;"S";"S";"S";"";"TAB";"0";"AZATIOPRINA";"";"TAB";"UNIDAD";1.0
"00922";"AZELASTINA";"SOL";"3 mL";"500 ug/mL";0.0;"N";"N";"N";"";"SOL";"0";"AZELASTINA";"3 mL";"SOL";"3 mL";1.0
"00923";"AZELASTINA";"SOL";"10 mL";"500 ug/mL";0.0;"N";"N";"N";"";"SOL";"0";"AZELASTINA";"10 mL";"SOL";"10 mL";1.0
"00924";"AZELASTINA";"SOL";"15 mL";"500 ug/mL";0.0;"N";"N";"N";"";"SOL";"0";"AZELASTINA";"15 mL";"SOL";"15 mL";1.0
"00926";"AZELASTINA";"SOL";"5 mL";"500 ug/mL";0.0;"N";"N";"N";"";"SOL";"0";"AZELASTINA";"5 mL";"SOL";"5 mL";1.0
"00927";"AZELASTINA";"SOL";"5 mL";"1 mg/ mL";0.0;"N";"N";"N";"";"SOL";"0";"AZELASTINA";"5 mL";"SOL";"5 mL";1.0
"00928";"AZITROMICINA";"SUS";"10 mL";"200 mg/5 mL";0.0;"S";"S";"S";"";"SUS";"0";"AZITROMICINA";"10 mL";"SUS";"10 mL";1.0
"00929";"AZITROMICINA";"SUS";"100 mL";"200 mg/5 mL";0.0;"S";"S";"S";"";"SUS";"0";"AZITROMICINA";"100 mL";"SUS";"100 mL";1.0
"00930";"AZITROMICINA";"SUS";"15 mL";"200 mg/5 mL";0.0;"S";"S";"S";"";"SUS";"0";"AZITROMICINA";"15 mL";"SUS";"15 mL";1.0
"00931";"AZITROMICINA";"SUS";"20 mL";"200 mg/5 mL";0.0;"S";"S";"S";"";"SUS";"0";"AZITROMICINA";"20 mL";"SUS";"20 mL";1.0
"00932";"AZITROMICINA";"SUS";"25 mL";"200 mg/5 mL";0.0;"S";"S";"S";"";"SUS";"0";"AZITROMICINA";"25 mL";"SUS";"25 mL";1.0
"00933";"AZITROMICINA";"SUS";"30 mL";"200 mg/5 mL";0.0;"S";"S";"S";"";"SUS";"0";"AZITROMICINA";"30 mL";"SUS";"30 mL";1.0
"00934";"AZITROMICINA";"SUS";"35 mL";"200 mg/5 mL";0.0;"S";"S";"S";"";"SUS";"0";"AZITROMICINA";"35 mL";"SUS";"35 mL";1.0
"00935";"AZITROMICINA";"SUS";"40 mL";"200 mg/5 mL";0.0;"S";"S";"S";"";"SUS";"0";"AZITROMICINA";"40 mL";"SUS";"40 mL";1.0
"00936";"AZITROMICINA";"SUS";"45 mL";"200 mg/5 mL";0.0;"S";"S";"S";"";"SUS";"0";"AZITROMICINA";"45 mL";"SUS";"45 mL";1.0
"00937";"AZITROMICINA";"SUS";"50 mL";"200 mg/5 mL";0.0;"S";"S";"S";"";"SUS";"0";"AZITROMICINA";"50 mL";"SUS";"50 mL";1.0
"00938";"AZITROMICINA";"SUS";"55 mL";"200 mg/5 mL";0.0;"S";"S";"S";"";"SUS";"0";"AZITROMICINA";"55 mL";"SUS";"55 mL";1.0
"00939";"AZITROMICINA";"SUS";"60 mL";"200 mg/5 mL";0.0;"S";"S";"S";"";"SUS";"0";"AZITROMICINA";"60 mL";"SUS";"60 mL";1.0
"00940";"AZITROMICINA";"SUS";"65 mL";"200 mg/5 mL";0.0;"S";"S";"S";"";"SUS";"0";"AZITROMICINA";"65 mL";"SUS";"65 mL";1.0
"00941";"AZITROMICINA";"SUS";"7.5 mL";"200 mg/5 mL";0.0;"S";"S";"S";"";"SUS";"0";"AZITROMICINA";"7.5 mL";"SUS";"7.5 mL";1.0
"00942";"AZITROMICINA";"SUS";"70 mL";"200 mg/5 mL";0.0;"S";"S";"S";"";"SUS";"0";"AZITROMICINA";"70 mL";"SUS";"70 mL";1.0
"00943";"AZITROMICINA";"SUS";"75 mL";"200 mg/5 mL";0.0;"S";"S";"S";"";"SUS";"0";"AZITROMICINA";"75 mL";"SUS";"75 mL";1.0
"00944";"AZITROMICINA";"SUS";"80 mL";"200 mg/5 mL";0.0;"S";"S";"S";"";"SUS";"0";"AZITROMICINA";"80 mL";"SUS";"80 mL";1.0
"00945";"AZITROMICINA";"SUS";"90 mL";"200 mg/5 mL";0.0;"S";"S";"S";"";"SUS";"0";"AZITROMICINA";"90 mL";"SUS";"90 mL";1.0
"00946";"AZITROMICINA";"TAB";"";"250 mg";0.0;"N";"N";"N";"";"TAB";"0";"AZITROMICINA";"";"TAB";"UNIDAD";1.0
"00947";"AZITROMICINA";"TAB";"";"500 mg";0.0;"S";"S";"S";"";"TAB";"0";"AZITROMICINA";"";"TAB";"UNIDAD";1.0
"00948";"AZOSULFAMIDA + PROCAINA";"SOL";"1 L";"5 g + 60 mg/100 mL";0.0;"N";"N";"N";"";"SOL";"0";"AZOSULFAMIDA + PROCAINA";"1 L";"SOL";"1 mL";1000.0
"00949";"AZOSULFAMIDA + PROCAINA";"SOL";"30 mL";"5 g + 60 mg/100 mL";0.0;"N";"N";"N";"";"SOL";"0";"AZOSULFAMIDA + PROCAINA";"30 mL";"SOL";"30 mL";1.0
"00950";"AZOSULFAMIDA + PROCAINA";"SOL";"3.785 L";"5 g + 60 mg/100 mL";0.0;"N";"N";"N";"";"SOL";"0";"AZOSULFAMIDA + PROCAINA";"3.785 L";"SOL";"1 mL";3785.0
"00951";"AZOSULFAMIDA";"SOL";"100 mL";"50 mg/100 mL";0.0;"N";"N";"N";"";"SOL";"0";"AZOSULFAMIDA";"100 mL";"SOL";"100 mL";1.0
"00952";"AZOSULFAMIDA";"SOL";"1 L";"50 mg/100 mL";0.0;"N";"N";"N";"";"SOL";"0";"AZOSULFAMIDA";"1 L";"SOL";"1 mL";1000.0
"00953";"AZOSULFAMIDA";"SOL";"120 mL";"50 mg/100 mL";0.0;"N";"N";"N";"";"SOL";"0";"AZOSULFAMIDA";"120 mL";"SOL";"120 mL";1.0
"00954";"AZOSULFAMIDA";"SOL";"30 mL";"50 mg/100 mL";0.0;"N";"N";"N";"";"SOL";"0";"AZOSULFAMIDA";"30 mL";"SOL";"30 mL";1.0
"00955";"AZOSULFAMIDA";"SOL";"3.785 L";"50 mg/100 mL";0.0;"N";"N";"N";"";"SOL";"0";"AZOSULFAMIDA";"3.785 L";"SOL";"1 mL";3785.0
"00956";"AZOSULFAMIDA";"SOL";"500 mL";"50 mg/100 mL";0.0;"N";"N";"N";"";"SOL";"0";"AZOSULFAMIDA";"500 mL";"SOL";"500 mL";1.0
"00957";"AZOSULFAMIDA";"SOL";"60 mL";"50 mg/100 mL";0.0;"N";"N";"N";"";"SOL";"0";"AZOSULFAMIDA";"60 mL";"SOL";"60 mL";1.0
"00958";"AZTREONAM";"INY";"";"1 g";0.0;"N";"N";"N";"";"INY";"0";"AZTREONAM";"";"INY";"UNIDAD";1.0
"00959";"AZTREONAM";"INY";"";"500 mg";0.0;"N";"N";"N";"";"INY";"0";"AZTREONAM";"";"INY";"UNIDAD";1.0
"00960";"AZUFRE + BENZOATO DE BENCILO";"CRM";"42 g";"10 g + 10 g/100 g";0.0;"N";"N";"N";"";"CRM";"0";"AZUFRE + BENZOATO DE BENCILO";"42 g";"CRM";"42 g";1.0
"00961";"AZUFRE + RESORCINOL";"CRM";"40 g";"3 g + 2.1 g/100 g";0.0;"N";"N";"N";"";"CRM";"0";"AZUFRE + RESORCINOL";"40 g";"CRM";"40 g";1.0
"00962";"AZUFRE + RESORCINOL";"CRM";"50 g";"3 g + 2.1 g/100 g";0.0;"N";"N";"N";"";"CRM";"0";"AZUFRE + RESORCINOL";"50 g";"CRM";"50 g";1.0
"00963";"AZUFRE + RESORCINOL";"CRM";"60 g";"3 g + 2.1 g/100 g";0.0;"N";"N";"N";"";"CRM";"0";"AZUFRE + RESORCINOL";"60 g";"CRM";"60 g";1.0
"00964";"AZUFRE + RESORCINOL";"CRM";"120 g";"8 g + 2 g/100 g";0.0;"N";"N";"N";"";"CRM";"0";"AZUFRE + RESORCINOL";"120 g";"CRM";"120 g";1.0
"00965";"AZUFRE + RESORCINOL";"CRM";"30 g";"8 g + 2 g/100 g";0.0;"N";"N";"N";"";"CRM";"0";"AZUFRE + RESORCINOL";"30 g";"CRM";"30 g";1.0
"00966";"AZUFRE + RESORCINOL";"CRM";"60 g";"8 g + 2 g/100 g";0.0;"N";"N";"N";"";"CRM";"0";"AZUFRE + RESORCINOL";"60 g";"CRM";"60 g";1.0
"00967";"AZUFRE + RESORCINOL";"CRM";"90 g";"8 g + 2 g/100 g";0.0;"N";"N";"N";"";"CRM";"0";"AZUFRE + RESORCINOL";"90 g";"CRM";"90 g";1.0
"00968";"AZUFRE + SALICILICO ACIDO";"JABON";"50 g";"1 g + 2 g";0.0;"N";"N";"N";"";"JABON";"0";"AZUFRE + SALICILICO ACIDO";"50 g";"JABON";"50 g";1.0
"00969";"AZUFRE + ZINC OXIDO";"JABON";"100 g";"3 g + 750 mg/100 g";0.0;"N";"N";"N";"";"JABON";"0";"AZUFRE + ZINC OXIDO";"100 g";"JABON";"100 g";1.0
"00970";"AZUFRE + ZINC OXIDO";"JABON";"20 g";"3 g + 750 mg/100 g";0.0;"N";"N";"N";"";"JABON";"0";"AZUFRE + ZINC OXIDO";"20 g";"JABON";"20 g";1.0
"00971";"AZUFRE + ZINC OXIDO";"JABON";"70 g";"3 g + 750 mg/100 g";0.0;"N";"N";"N";"";"JABON";"0";"AZUFRE + ZINC OXIDO";"70 g";"JABON";"70 g";1.0
"00972";"AZUFRE + ZINC OXIDO";"JABON";"80 g";"3 g + 750 mg/100 g";0.0;"N";"N";"N";"";"JABON";"0";"AZUFRE + ZINC OXIDO";"80 g";"JABON";"80 g";1.0
"00973";"AZUFRE";"JABON";"120 g";"3 g/100 g";0.0;"N";"N";"N";"";"JABON";"0";"AZUFRE";"120 g";"JABON";"120 g";1.0
"00974";"AZUFRE";"JABON";"150 g";"3 g/100 g";0.0;"N";"N";"N";"";"JABON";"0";"AZUFRE";"150 g";"JABON";"150 g";1.0
"00975";"AZUFRE";"JABON";"40 g";"3 g/100 g";0.0;"N";"N";"N";"";"JABON";"0";"AZUFRE";"40 g";"JABON";"40 g";1.0
"00976";"AZUFRE";"JABON";"80 g";"3 g/100 g";0.0;"N";"N";"N";"";"JABON";"0";"AZUFRE";"80 g";"JABON";"80 g";1.0
"00977";"BACITRACINA + LIDOCAINA";"PLV";"5.5 g";"77.5 UI + 2 mg/100 g";0.0;"N";"N";"N";"";"PLV";"0";"BACITRACINA + LIDOCAINA";"5.5 g";"PLV";"5.5 g";1.0
"00978";"BACITRACINA + NEOMICINA + POLIMIXINA B";"UNG";"3.5 g";"40000 UI + 350 mg/100 g";0.0;"N";"N";"N";"";"UNG";"0";"BACITRACINA + NEOMICINA + POLIMIXINA B";"3.5 g";"UNG";"3.5 g";1.0
"00979";"BACITRACINA + NEOMICINA + POLIMIXINA B";"UNG_OFT";"3.5 g";"400 UI + 3.5 mg + 6.000 UI/g";0.0;"N";"N";"N";"";"POT-CRM";"0";"BACITRACINA + NEOMICINA + POLIMIXINA B";"3.5 g";"UNG_OFT";"3.5 g";1.0
"00980";"BACITRACINA + NEOMICINA + POLIMIXINA B";"UNG";"10 g";"50 UI + 500 mg + 1000 UI/100 g";0.0;"N";"N";"N";"";"UNG";"0";"BACITRACINA + NEOMICINA + POLIMIXINA B";"10 g";"UNG";"10 g";1.0
"00981";"BACITRACINA + NEOMICINA + POLIMIXINA B";"CRM";"10 g";"50 g + 500 mg + 500000 UI/100 g";0.0;"N";"N";"N";"";"CRM";"0";"BACITRACINA + NEOMICINA + POLIMIXINA B";"10 g";"CRM";"10 g";1.0
"00982";"BACITRACINA + NEOMICINA + POLIMIXINA B";"CRM";"14 g";"50 g + 500 mg + 500000 UI/100 g";0.0;"N";"N";"N";"";"CRM";"0";"BACITRACINA + NEOMICINA + POLIMIXINA B";"14 g";"CRM";"14 g";1.0
"00983";"BACITRACINA + NEOMICINA + POLIMIXINA B";"CRM";"20 g";"50 g + 500 mg + 500000 UI/100 g";0.0;"N";"N";"N";"";"CRM";"0";"BACITRACINA + NEOMICINA + POLIMIXINA B";"20 g";"CRM";"20 g";1.0
"00984";"BACITRACINA + NEOMICINA + POLIMIXINA B";"PLV";"5 g";"50 UI + 500 mg + 800 UI/100 g";0.0;"N";"N";"N";"";"PLV";"0";"BACITRACINA + NEOMICINA + POLIMIXINA B";"5 g";"PLV";"5 g";1.0
"00985";"BACITRACINA + NEOMICINA + ZINC OXIDO";"CRM";"20 g";"676 mg + 538 mg + 8 g/100 g";0.0;"N";"N";"N";"";"CRM";"0";"BACITRACINA + NEOMICINA + ZINC OXIDO";"20 g";"CRM";"20 g";1.0
"00986";"BACITRACINA ZINC + NEOMICINA SULFATO";"CRM";"3 g";"50 UI + 1000 UI/100 g";0.0;"N";"N";"N";"";"CRM";"0";"BACITRACINA ZINC + NEOMICINA SULFATO";"3 g";"CRM";"3 g";1.0
"00987";"BACITRACINA ZINC + NEOMICINA SULFATO";"CRM";"15 g";"50000 UI + 500 mg/100 g";0.0;"N";"N";"N";"";"POT-CRM";"0";"BACITRACINA ZINC + NEOMICINA SULFATO";"15 g";"CRM";"15 g";1.0
"00988";"BACITRACINA";"CRM";"14 g";"50000 UI/100 g";0.0;"N";"N";"N";"";"CRM";"0";"BACITRACINA";"14 g";"CRM";"14 g";1.0
"00989";"BACITRACINA";"CRM";"3 g";"50000 UI/100 g";0.0;"N";"N";"N";"";"CRM";"0";"BACITRACINA";"3 g";"CRM";"3 g";1.0
"00990";"BACLOFENO";"TAB";"";"10 mg";0.0;"S";"N";"S";"";"TAB";"0";"BACLOFENO";"";"TAB";"UNIDAD";1.0
"00991";"BACLOFENO";"TAB";"";"20 mg";0.0;"N";"N";"N";"";"TAB";"0";"BACLOFENO";"";"TAB";"UNIDAD";1.0
"00992";"BACLOFENO";"TAB";"";"25 mg";0.0;"N";"N";"N";"";"TAB";"0";"BACLOFENO";"";"TAB";"UNIDAD";1.0
"00993";"BAMBUTEROL";"SOL";"100 mL";"5 mg/5 mL";0.0;"N";"N";"N";"";"SOL";"0";"BAMBUTEROL";"100 mL";"SOL";"100 mL";1.0
