"PRCD_ID_PROCEDIMIENTO";"PRCD_V_CODPRO_MINSA";"PRCD_V_CODPROCEDIMIENTO";"PRCD_V_DESPROCEDIMIENTO";"PRCD_I_ESTADO";"PRCD_D_FECBAJA";"PRCD_V_CODSEG";"PRCD_V_CODGRU";"PRCD_V_CODSUB";"PRCD_V_DOCUMENTO";"PRCD_I_IDUSUARIOCREA";"PRCD_D_FECCREA";"PRCD_V_DOCUMENTOCREA";"PRCD_I_IDUSUARIOACT";"PRCD_D_FECACT";"PRCD_V_DOCUMENTOACT";"PRCD_B_FLAGREGISTROELIMINADO";"PRCD_C_CONDICION";"PRCD_V_TIPORESULTADO";"PRCD_V_CODPROCEDIMEQUIVALEN"
1408;"27603";"27603";"Incisión y drenaje de absceso profundo, hematoma, bolsa sinovial infectada de pierna o tobillo";"0";"";"";"04";"43";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1409;"68020";"68020";"Incisión y drenaje de absceso, quiste, hematoma conjuntival";"0";"";"";"03";"3D";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1410;"10060";"10060";"Incisión y drenaje";"0";"";"";"03";"32";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1411;"54700";"54700";"Incisión y drenaje de epidídimo, testículo y/o espacio escrotal (p. ej. absceso o hematoma)";"0";"";"";"03";"39";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1412;"10140";"10140";"Incisión y drenaje de hematoma, seroma o colecciones de fluídos";"0";"";"";"03";"32";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1413;"60000";"60000";"Incisión y drenaje de quiste tirogloso";"0";"";"";"03";"3E";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1414;"10080";"10080";"Incisión y drenaje, o extirpación de quiste pilonidal";"0";"";"";"03";"32";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1415;"10120";"10120";"Incisión y retiro de cuerpo extraño de tejido subcutáneo";"0";"";"";"03";"32";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1416;"68400";"68400";"Incisión, drenaje de tracto lacrimal";"0";"";"";"04";"45";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1417;"";".05.01.09.05.00";"Infiltraciones";"1";"";"";"00";"00";"-";1;"2014-04-14";"-";0;"";"-";0;"E";"V";""
1418;"64505";"64505";"Infiltraciones paravertebrales de troncos y ganglios simpáticos";"0";"";"";"03";"3A";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1419;"90780";"90780";"Infusión intravenosa de terapia o diagnóstico";"0";"";"";"03";"30";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1420;"77750";"77750";"Infusión o instilación de solución de radioelemento";"0";"";"";"03";"3B";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1421;"38120";"38120";"Injerto autólogo de tejido esplénico";"0";"";"";"04";"4B";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1422;"20910";"20910";"Injerto cartilaginoso, fascia lata, tendón";"0";"";"";"04";"43";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1423;"15050";"15050";"Injerto de piel libre";"0";"";"";"04";"42";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1424;"14000";"14000";"Injerto de piel pediculado";"0";"";"";"04";"42";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1425;"63710";"63710";"Injerto dural, espinal";"0";"";"";"04";"44";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1426;"27170";"27170";"Injerto óseo, cabeza y cuello del fémur, área intertrocantérica o subtrocantérica";"0";"";"";"04";"43";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1427;"20900";"20900";"Injerto óseo cualquier zona donante";"0";"";"";"04";"43";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1428;"20926";"20926";"Injertos de tejidos, otros (p. ej. paratendón, grasa, dermis)";"0";"";"";"04";"43";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1429;"86320";"86320";"Inmunoelectroforesis suero";"0";"";"";"01";"14";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1430;"86325";"86325";"Inmunoelectroforesis, otros líquidos";"0";"";"";"01";"14";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1431;"86316";"86316";"Inmunoensayo para antígeno de tumor (Ca - 125 -Ovario, CA 15-3- mama)";"0";"";"";"01";"14";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1432;"11975";"11975";"Inserción de medicamentos o dispositivos de liberación";"0";"";"";"03";"32";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1433;"59200";"59200";"Inserción de dilatador cervical (p. ej. laminaria, prostaglandina)";"0";"";"";"03";"35";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1434;"61215";"61215";"Inserción de dispositivo subcutáneo, bomba o sistema de infusión continua para conectar con un catéter ventricular";"0";"";"";"04";"44";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1435;"66985";"66985";"Inserción de lente intraocular no asociado con remoción de catarata";"0";"";"";"04";"45";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1436;"";"33200";"Inserción de marcapaso permanente";"0";"";"";"03";"33";"-";1;"2014-04-14";"-";0;"";"-";0;"E";"V";""
1437;"33210";"33210";"Inserción o reemplazo de electrodo cardíaco o catéter marcapasos provisorios";"0";"";"";"03";"33";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1438;"58300";"58300";"Inserción o remoción de dispositivo intrauterino (DIU)";"0";"";"";"03";"35";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1439;"57410";"57410";"Inspección pélvica bajo anestesia";"0";"";"";"03";"35";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1440;"22840";"22840";"Instrumentación espinal posterior no segmentaria";"0";"";"";"04";"43";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1441;"22842";"22842";"Instrumentación espinal segmentaria posterior";"0";"";"";"04";"43";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1442;"69400";"69400";"Insuflación de trompa de Eustaquio, transnasal";"0";"";"";"03";"3D";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1443;"83525";"83525";"Insulina basal";"0";"";"";"01";"11";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1444;"";".03.01.05.09.00";"Intestino delgado";"1";"";"";"00";"00";"-";1;"2014-04-14";"-";0;"";"-";0;"E";"V";""
1445;"31500";"31500";"Intubación endotraqueal, procedimiento de urgencia";"0";"";"";"03";"31";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1446;"";"91000";"Intubación esofágica y obtención de material";"0";"";"";"03";"34";"-";1;"2014-04-14";"-";0;"";"-";0;"E";"V";""
1447;"36470";"36470";"Inyección de solución esclerosante";"0";"";"";"03";"33";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1448;"30200";"30200";"Inyección dentro del cornete nasal";"0";"";"";"03";"31";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1449;"67028";"67028";"Inyección intravítreo de agentes farmacológicos";"0";"";"";"04";"45";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1450;"67500";"67500";"Inyección retrobulbar";"0";"";"";"04";"45";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1451;"68200";"68200";"Inyección subconjuntival";"0";"";"";"04";"45";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1452;"90783";"90783";"Inyección terapéutica o diagnóstica intra-arterial";"0";"";"";"03";"30";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1453;"90784";"90784";"Inyección terapéutica o diagnóstica intravenosa";"0";"";"";"03";"30";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1454;"90782";"90782";"Inyección terapéutica o diagnóstica subucutánea o intramuscular";"0";"";"";"03";"30";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1455;"";".05.01.05.12.00";"Inyectoterapia de Ulcera Péptica";"1";"";"";"00";"00";"-";1;"2014-04-14";"-";0;"";"-";0;"E";"V";""
1456;"66600";"66600";"Iridectomía";"0";"";"";"04";"45";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1457;"66500";"66500";"Iridotomía";"0";"";"";"04";"45";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1458;"66761";"66761";"Iridotomía / Iridectomía por láser";"0";"";"";"04";"45";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1459;"51700";"51700";"Irrigación de la vejiga, simple, lavado y/o instilación";"0";"";"";"04";"4A";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1460;"89050";"89050";"LCR - citoquimico";"0";"";"";"01";"17";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1461;"83002";"83002";"LH (luteinizante)";"0";"";"";"01";"11";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1462;"85549";"85549";"LISOZIMA (MURAMIDASA)";"0";"";"";"01";"11";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1463;"69905";"69905";"Laberintectomía";"0";"";"";"04";"46";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1464;"69910";"69910";"Laberintectomía con mastoidectomía";"0";"";"";"04";"46";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1465;"69801";"69801";"Laberintotomía";"0";"";"";"04";"46";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1466;"83634";"83634";"Lactosa, tolerancia oral a la";"0";"";"";"01";"11";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1467;"63194";"63194";"Laminectomía con cordotomía";"0";"";"";"04";"44";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1468;"63170";"63170";"Laminectomía con mielotomía, cervical, torácica o toracolumbar";"0";"";"";"04";"44";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1469;"63185";"63185";"Laminectomía con rizotomía";"0";"";"";"04";"44";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1470;"63001";"63001";"Laminectomía descompresiva por lesión de canal vertebral";"0";"";"";"04";"44";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1471;"63265";"63265";"Laminectomía para biopsia, excisión o evacuación de lesión intraespinal";"0";"";"";"04";"44";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1472;"63740";"63740";"Laminectomía para derivación de líquido céfalorraquideo en médula espinal";"0";"";"";"04";"44";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1473;"63250";"63250";"Laminectomía para excisión u oclusión de malformación arteriovenosa de médula espinal";"0";"";"";"04";"44";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1474;"63655";"63655";"Laminectomía para implantación de electrodos espinales";"0";"";"";"04";"44";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1475;"63172";"63172";"Laminectomía y derivación siringo-aracnoideas o siringo-peritoneal";"0";"";"";"04";"44";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1476;"63045";"63045";"Laminectomía, facetectomía y foraminotomía";"0";"";"";"04";"44";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1477;"63020";"63020";"Laminotomía (hemilaminectomía), excisión de hernia discal";"0";"";"";"04";"44";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1478;"56300";"56300";"Laparoscopia diagnóstica";"0";"";"";"04";"41";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1479;"";"56314";"Laparoscopia para drenaje de linfocele abierto a cavidad peritoneal";"0";"";"";"04";"41";"-";1;"2014-04-14";"-";0;"";"-";0;"E";"V";""
1480;"49005";"49005";"Laparostomía";"0";"";"";"04";"41";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1481;"49006";"49006";"Laparotomía + lavado de cavidad c/s drenaje";"0";"";"";"04";"41";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1482;"47015";"47015";"Laparotomía c/aspiración y/o inyección de parasiticidas";"0";"";"";"04";"41";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1483;"49000";"49000";"Laparotomía exploradora c/s biopsia";"0";"";"";"04";"41";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1484;"70373";"70373";"Laringografía (1 placa)";"0";"";"";"02";"21";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1485;"31580";"31580";"Laringoplastía";"0";"";"";"04";"48";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1486;"31515";"31515";"Laringoscopía directa";"0";"";"";"03";"31";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1487;"31505";"31505";"Laringoscopia indirecta";"0";"";"";"03";"31";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1488;"31300";"31300";"Laringotomía con extirpación de tumor o laringocele, cordectomía";"0";"";"";"04";"48";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1489;"31370";"31370";"Laringuectomía parcial";"0";"";"";"04";"48";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1490;"31368";"31368";"Laringuectomía subtotal supraglótica, con disección radical de cuello";"0";"";"";"04";"48";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1491;"31367";"31367";"Laringuectomía subtotal supraglótica, sin disección radical de cuello";"0";"";"";"04";"48";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1492;"31365";"31365";"Laringuectomía total, con disección radical de cuello";"0";"";"";"04";"48";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1493;"31360";"31360";"Laringuectomía total, sin disección radical de cuello.";"0";"";"";"04";"48";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1494;"";".05.01.13.22.00";"Lavado Gástrico";"1";"";"";"00";"00";"-";1;"2014-04-14";"-";0;"";"-";0;"E";"V";""
1495;"92011";"92011";"Lavado Ocular";"0";"";"";"03";"38";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1496;"";".05.01.02.17.00";"Lavado Ocular";"1";"";"";"00";"00";"-";1;"2014-04-14";"-";0;"";"-";0;"E";"V";""
1497;"91105";"91105";"Lavado gástrico por sonda nasogástrica";"0";"";"";"03";"34";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1498;"31000";"31000";"Lavado por canulación senos paranasales";"0";"";"";"03";"31";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1499;"57505";"57505";"Legrado endocervical";"0";"";"";"04";"40";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1500;"59160";"59160";"Legrado postparto";"0";"";"";"04";"40";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1501;"85048";"85048";"Leucocitos, recuento de";"0";"";"";"01";"10";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1502;"62010";"62010";"Levantamiento de fractura de cráneo con reparación de duramadre o debridamiento de tejido cerebral";"0";"";"";"04";"44";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1503;"62000";"62000";"Levantamiento de fractura de cráneo deprimida";"0";"";"";"04";"44";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1504;"54450";"54450";"Liberación de adherencias balano prepuciales";"0";"";"";"03";"39";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1505;"26597";"26597";"Liberación de contractura cicatrizal, flexor o extensor de mano y/o dedo";"0";"";"";"04";"43";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1506;"23415";"23415";"Liberación de ligamento coracoacromial, con o sin acromioplastía";"0";"";"";"04";"43";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1507;"26508";"26508";"Liberación de músculos tenares (p. ej. contractura del pulgar)";"0";"";"";"04";"43";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1508;"28035";"28035";"Liberación de túnel del tarso (descompresión del nervio tibial posterior)";"0";"";"";"04";"43";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1509;"27425";"27425";"Liberación del retináculo lateral";"0";"";"";"04";"43";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1510;"27097";"27097";"Liberación o resección de tendones de la corva";"0";"";"";"04";"43";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1511;"37620";"37620";"Ligadura de Vena Cava inferior";"0";"";"";"04";"49";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1512;"42665";"42665";"Ligadura de conducto salival";"0";"";"";"04";"41";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1513;"37600";"37600";"Ligadura de troncos arteriales o venosos";"0";"";"";"04";"49";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1514;"50940";"50940";"Ligadura de uréter";"0";"";"";"04";"4A";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1515;"43400";"43400";"Ligadura directa de várices esofágicas";"0";"";"";"04";"41";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1516;"43405";"43405";"Ligadura o engrapado de la unión gastroesofágica por perforación esofágica";"0";"";"";"04";"41";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1517;"58600";"58600";"Ligadura o transección de trompas de Falopio";"0";"";"";"04";"40";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1518;"55450";"55450";"Ligadura percutánea de conducto deferente";"0";"";"";"04";"47";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1519;"37720";"37720";"Ligadura y división y denudación completa de de vena safena larga o corta";"0";"";"";"04";"49";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1520;"37785";"37785";"Ligadura, división y excisión de venas varicosas recurrentes o secundarias en piernas";"0";"";"";"04";"49";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1521;"";".05.01.13.05.00";"Limpieza Quirúrgica de Heridas";"1";"";"";"00";"00";"-";1;"2014-04-14";"-";0;"";"-";0;"E";"V";""
1522;"38747";"38747";"Linfadenectomía abdominal";"0";"";"";"04";"4B";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1523;"38740";"38740";"Linfadenectomía axilar";"0";"";"";"04";"4B";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1524;"38720";"38720";"Linfadenectomía cervical";"0";"";"";"04";"4B";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1525;"38562";"38562";"Linfadenectomía conservadora para clasificación de la etapa del cáncer";"0";"";"";"04";"4B";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1526;"38760";"38760";"Linfadenectomía inguinofemoral";"0";"";"";"04";"4B";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1527;"";"56312";"Linfadenectomía por vía laparoscópica";"0";"";"";"04";"4B";"-";1;"2014-04-14";"-";0;"";"-";0;"E";"V";""
1528;"38770";"38770";"Linfadenectomía pélvica";"0";"";"";"04";"4B";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1529;"38780";"38780";"Linfadenectomía retroperitoneal";"0";"";"";"04";"4B";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1530;"38700";"38700";"Linfadenectomía suprahioidea";"0";"";"";"04";"4B";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1531;"38746";"38746";"Linfadenectomía torácica";"0";"";"";"04";"4B";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1532;"38305";"38305";"Linfagiotomía u otras operaciones sobre los ganglios linfáticos";"0";"";"";"04";"4B";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1533;"75801";"75801";"Linfangiografía";"0";"";"";"02";"21";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1534;"86360";"86360";"Linfocitos T, recuento absoluto de CD4 y CD8";"0";"";"";"01";"14";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1535;"86359";"86359";"Linfocitos T, recuento total";"0";"";"";"01";"14";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1536;"83690";"83690";"Lipasa";"0";"";"";"01";"11";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1537;"15876";"15876";"Lipectomía por aspiración";"0";"";"";"04";"42";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1538;"83715";"83715";"Lipidograma";"0";"";"";"01";"11";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1539;"58740";"58740";"Lisis de adherencias: salpingolisis";"0";"";"";"04";"40";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1540;"";"56310";"Lisis de bridas y adherencias peritoneales e intestinales por vía laparoscópica";"0";"";"";"04";"41";"-";1;"2014-04-14";"-";0;"";"-";0;"E";"V";""
1541;"30560";"30560";"Lisis de sinequia intranasal";"0";"";"";"04";"48";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1542;"80178";"80178";"Litio";"0";"";"";"01";"19";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1543;"50590";"50590";"Litotripsia";"0";"";"";"03";"3C";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1544;"32482";"32482";"Lobectomía pulmonar";"0";"";"";"04";"48";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1545;"32484";"32484";"Lobectomía pulmonar + Segmentectomía";"0";"";"";"04";"48";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1546;"61538";"61538";"Lobectomía temporal";"0";"";"";"04";"44";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1547;"60210";"60210";"Lobectomía tiroidea parcial";"0";"";"";"04";"4B";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1548;"60220";"60220";"Lobectomía tiroidea total";"0";"";"";"04";"4B";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1549;"";"77502";"MASCARA PARA PACIENTES";"0";"";"";"03";"3B";"-";1;"2014-04-14";"-";0;"";"-";0;"E";"V";""
1550;"";"83735a";"Magnesio en orina";"0";"";"";"01";"11";"-";1;"2014-04-14";"-";0;"";"-";0;"E";"V";""
1551;"83735";"83735";"Magnesio serico";"0";"";"";"01";"11";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1552;"";"76091";"Mamografía bilateral (4 placas)";"0";"";"";"02";"21";"-";1;"2014-04-14";"-";0;"";"-";0;"E";"V";""
1553;"";"76090";"Mamografía unilateral (2 placas)";"0";"";"";"02";"21";"-";1;"2014-04-14";"-";0;"";"-";0;"E";"V";""
1554;"19324";"19324";"Mamoplastía de incremento sin implante";"0";"";"";"04";"42";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1555;"19318";"19318";"Mamoplastía de reducción";"0";"";"";"04";"42";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1556;"";".03.04.06.05.00";"Manejo de fístulas enterocutáneas";"1";"";"";"00";"00";"-";1;"2014-04-14";"-";0;"";"-";0;"E";"V";""
1557;"27275";"27275";"Manipulación de articulación de la cadera con anestesia general";"0";"";"";"04";"43";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1558;"27570";"27570";"Manipulación de articulación de rodilla bajo anestesia general";"0";"";"";"04";"43";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1559;"22505";"22505";"Manipulación de columna vertebral con necesidad de anestesia";"0";"";"";"04";"43";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1560;"27860";"27860";"Manipulación de tobillo bajo anestesia general";"0";"";"";"04";"43";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1561;"73120";"73120";"Mano (2 placas)";"0";"";"";"02";"21";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1562;"91122";"91122";"Manometría anorrectal";"0";"";"";"03";"34";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1563;"91010";"91010";"Manometría esofágica de 24 horas";"0";"";"";"03";"34";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1564;"53240";"53240";"Marsupialización de divertículo uretral";"0";"";"";"04";"4A";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1565;"56440";"56440";"Marsupialización de quiste de Glándula de Bartholin";"0";"";"";"04";"40";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1566;"47300";"47300";"Marsupialización de quiste o absceso de hígado";"0";"";"";"04";"41";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1567;"48500";"48500";"Marsupialización de quiste pancreático";"0";"";"";"04";"41";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
1568;"42409";"42409";"Marzupialización de quiste salival o sublingual";"0";"";"";"04";"41";"-";1;"2014-04-14";"-";1;"2018-04-04";"-";0;"E";"V";""
