"953";"44960";"Apendicectomía por apéndice con ruptura de absceso o peritonitis generalizada";"357.57";"357.72"
"954";"44962";"Apendicectomía con lavado de cavidad peritoneal con o sin drenaje";"357.57";"357.72"
"955";"44970";"Apendicectomía laparoscópica";"344.9";"345.03"
"956";"45000";"Drenaje transrrectal de absceso pélvico";"259.21";"259.35"
"957";"45100";"Biopsia de la pared anorrectal, abordaje anal (ejm. megacolon congénito)";"36.24";"36.84"
"958";"45110";"Proctectomía: completa, combinada abdóminoperineal, con colostomía";"0";"229.82"
"959";"45114";"Proctectomía parcial, con anastomosis abordajes abdominal y transacral";"0";"225.37"
"960";"45120";"Proctectomía, completa (por megacolon congénito), abordajes abdominal y perineal";"0";"383.34"
"961";"45130";"Excisión de prolapso rectal, con anastomosis abordaje perineal";"225.34";"225.46"
"962";"45160";"Excisión de tumor rectal mediante proctotomía, abordajes transacral ó transcoccígeo";"227.06";"227.21"
"963";"45300";"Proctosigmoidoscopía";"48.58";"48.81"
"964";"45341";"Sigmoidoscopía con ultrasonografía endoscópica";"45.05";"45.11"
"965";"45356";"Fibrocolonoscopía derecha";"211.43";"211.66"
"966";"45357";"Fibrocolonoscopía izquierda";"211.43";"211.66"
"967";"45358";"Videocolonoscopía derecha";"211.43";"211.66"
"968";"45359";"Videocolonoscopía izquierda";"211.43";"211.66"
"969";"45378";"Colonoscopía diagnóstica, flexible";"210";"210.14"
"970";"45380";"Colonoscopía con biopsia";"210";"210.14"
"971";"45500";"Proctoplastía";"227.06";"227.21"
"972";"45540";"Proctopexia por prolapso abordaje abdominal";"230.49";"230.71"
"973";"45541";"Proctopexia por prolapso abordaje perineal";"230.49";"230.71"
"974";"45545";"Proctopexia por prolapso abordaje laparoscópico";"377.85";"378.03"
"975";"45550";"Proctopexia combinada con resección sigmoidea, abordaje abdominal";"405.18";"405.46"
"976";"45560";"Corrección de rectocele vía abdominal";"148.57";"148.85"
"977";"45800";"Cierre de fístula rectovesical";"227.06";"227.21"
"978";"45820";"Cierre de fístula rectouretral";"230.49";"230.71"
"979";"45915";"Extirpación de impactación fecal o cuerpo extraño bajo anestesia";"121.15";"121.21"
"980";"46050";"Incisión y drenaje, absceso perianal, superficial";"19.69";"19.72"
"981";"46080";"Esfinterectomía anal, división de esfínter";"92.67";"92.74"
"982";"46083";"Incisión de hemorroide trombosada, externa";"78.41";"78.59"
"983";"46200";"Fisurectomía, con o sin esfinterectomía";"93.91";"94.02"
"984";"46210";"Criptectomía";"92.67";"92.74"
"985";"46220";"Papilectomía o excisión de pólipo fibrocutáneo en ano";"93.91";"94.02"
"986";"46221";"Hemorroidectomía, mediante ligadura simple (ejm. banda de caucho)";"96.4";"96.58"
"987";"46270";"Tratamiento quirúrgico de fístula anal (fistulectomía/ fistulotomía)";"96.4";"96.58"
"988";"46320";"Enucleación o excisión de hemorroide externa trombótica";"75.92";"76.03"
"989";"46600";"Anoscopía diagnóstica, con o sin recolección de muestras";"65.09";"65.23"
"990";"46700";"Anoplastía, operación plástica para estrechez adulto";"97.15";"97.38"
"991";"46744";"Corrección de anomalía cloacal mediante anorectovaginoplastía y uretroplastía, abordaje sacroperineal";"0";"450.69"
"992";"46750";"Esfinteroplastía anal, por incontinencia o prolapso";"229.35";"229.54"
"993";"46753";"Injerto (operación de Thiersch) por incontinencia rectal y/o prolapso";"227.06";"227.21"
"994";"46754";"Remoción de alambre de Thiersch o sutura, canal anal";"140.39";"140.49"
"995";"46900";"Destrucción de lesión(es) ano";"75.92";"76.03"
"996";"46934";"Destrucción de hemorroides internas";"93.91";"94.02"
"997";"46937";"Criocirugía de tumor rectal";"140.39";"140.49"
"998";"47000";"Biopsia hepática, aguja percutánea";"90.36";"91.1"
"999";"47010";"Hepatotomía para drenaje a cielo abierto de absceso o quiste";"369.98";"370.1"
"1000";"47011";"Hepatotomía para drenaje percutáneo de absceso o quiste";"286.92";"287.06"
"1001";"47015";"Laparotomía, con aspiración y/o inyección de quiste(s) o absceso(s) hepáticos parasitarios (ejm. amebiano o equinocósico)";"337.61";"337.73"
"1002";"47016";"Tratamiento quirúrgico de quistes no parasitarios hepáticos por vía laparoscópica";"292.99";"293.18"
"1003";"47100";"Biopsia hepática, en cuña";"285.03";"285.13"
"1004";"47120";"Hepatectomía, resección de hígado lobectomía parcial";"0";"392.23"
"1005";"47300";"Marsupialización de quiste o absceso hepático";"371.7";"371.85"
"1006";"47340";"Tratamiento quirúrgico de trauma hepático grados I-II";"0";"365.57"
"1007";"47345";"Tratamiento quirúrgico de trauma hepático grados III-IV";"371.7";"371.85"
"1008";"47362";"Reexploración de lesión hepática para remoción de empaque";"349.83";"349.98"
"1009";"47400";"Hepaticotomía o hepaticostomía con exploración, drenaje ó extirpación de cálculo";"378.57";"378.85"
"1010";"47420";"Coledocotomía o coledocostomía con exploración, drenaje ó extirpación de cálculo";"382.01";"382.36"
"1011";"47460";"Esfinterotomía o esfinteroplastía transduodenal, con o sin extracción transduodenal de cálculo";"233.93";"234.22"
"1012";"47480";"Colecistotomía o colecistostomía con exploración, drenaje o extirpación de cálculo";"371.7";"371.85"
"1013";"47562";"Colecistectomía laparoscópica";"387.33";"387.61"
"1014";"47563";"Colecistectomía laparoscópica con colangiografía";"394.59";"394.81"
"1015";"47564";"Colecistectomía con exploración de vías biliares por laparoscopía";"411.33";"411.6"
"1016";"47570";"Colecistoenterostomía  por laparoscopía";"436.45";"436.78"
"1017";"47600";"Colecistectomía";"369.67";"369.86"
"1018";"47605";"Colecistectomía con colangiografía";"373.87";"374.08"
"1019";"47610";"Colecistectomía con exploración de conducto biliar común (colédoco)";"373.87";"374.08"
"1020";"47715";"Excisión de quiste del colédoco";"0";"425.88"
"1021";"47720";"Colecistoenterostomía directa derivación";"421.6";"421.95"
"1022";"47760";"Anastomosis de conductos biliares extrahepáticos y tracto gastrointestinal";"0";"383.34"
"1023";"47765";"Anastomosis de conductos biliares intrahepáticos y tracto gastrointestinal";"0";"387.78"
"1024";"47800";"Reconstrucción plástica, de conductos biliares extrahepáticos con anastomosis término-terminal";"0";"387.78"
"1025";"47801";"Colocación de dilatador del colédoco";"382.01";"382.36"
"1026";"47836";"Drenaje vía biliar transparénquima hepático (Praderi)";"371.7";"371.85"
"1027";"48000";"Colocación de drenes, peri pancreáticos, por pancreatitis aguda";"368.26";"368.34"
"1028";"48005";"Resección o debridamiento de páncreas y tejidos peripancreáticos";"349.83";"349.98"
"1029";"48020";"Extirpación de cálculos pancreáticos";"0";"370.01"
"1030";"48100";"Biopsia de páncreas, abierta, cualquier método";"371.7";"371.85"
"1031";"48102";"Biopsia de páncreas, aguja percutánea";"31.63";"31.65"
"1032";"48120";"Excisión de lesión de páncreas (ejm. quiste, adenoma)";"0";"370.01"
"1033";"48140";"Pancreatectomía, distal subtotal, con o sin esplenectomía";"0";"378.9"
"1034";"48148";"Excisión de la ampolla de Vater";"0";"374.46"
"1035";"48150";"Pancreatectomía, proximal subtotal con duodenectomía y gastrectomía parcial, coledocoenterostomía y gastroyeyunostomía";"0";"960.85"
"1036";"48155";"Pancreatectomía total";"0";"498.79"
"1037";"48180";"Pancreatoyeyunostomía, anastomosis lado a lado (operación de Puestow) Anastomosis pancreático digestivas";"0";"401.07"
"1038";"48500";"Marsupialización de quiste de páncreas";"375.13";"375.35"
"1039";"48510";"Drenaje externo, pseudoquiste de páncreas a cielo abierto";"209.07";"209.22"
"1040";"48520";"Anastomosis interna de pseudoquiste de páncreas a tracto gastrointestinal directa";"375.13";"375.35"
"1041";"48545";"Pancreatorrafia por trauma";"369.98";"370.1"
"1042";"48547";"Exclusión duodenal con gastroyeyunostomía por trauma pancreático";"0";"374.46"
"1043";"49000";"Laparotomía Exploratoria";"268.07";"268.08"
"1044";"49005";"Laparostomía";"222.14";"222.15"
"1045";"49020";"Drenaje abierto de absceso (peritoneal, subdiafragmático), linfocele extraperitoneal ó peritonitis localizada, con excepción de absceso apendicular";"244.08";"244.27"
"1046";"49021";"Drenaje percutáneo de absceso peritoneal";"220.94";"221.1"
"1047";"49062";"Drenaje de linfocele extraperitoneal hacia la cavidad peritoneal, a cielo abierto";"240.14";"240.32"
"1048";"49080";"Paracentesis";"12.67";"12.71"
"1049";"49180";"Biopsia de masa abdominal o retroperitoneal, aguja percutánea";"36.15";"36.27"
"1050";"49200";"Excisión o destrucción de tumores, quistes o endometriomas intraabdominales o retroperitoneales";"373.42";"373.6"
"1051";"49215";"Excisión de tumor presacro o sacrococcígeo";"276.31";"276.49"
"1052";"49220";"Celiotomía (laparotomía) para clasificación del estadío de la Enfermedad de Hodgkin o de linfoma";"287.55";"287.7"
"1053";"49250";"Umbilectomía, onfalectomía, excisión de ombligo";"216.73";"216.9"
"1054";"49255";"Omentectomía, epiploectomía, resección de epiplón";"263.24";"263.39"
"1055";"49320";"Laparoscopia diagnóstica";"130.36";"130.55"
"1056";"49322";"Lisis de bridas y adherencias peritoneales e intestinales por vía laparoscópica";"312.81";"313.11"
"1057";"49323";"Laparoscopía con drenaje de linfocele a cavidad peritoneal";"312.81";"313.11"
"1058";"49495";"Hernioplastía con o sin hidrocelectomía reducible";"128.04";"128.24"
"1059";"49496";"Hernioplastía inguinal incarcerada o estrangulada";"121.2";"121.21"
"1060";"49540";"Cura quirúrgica de hernia lumbar";"190.44";"190.59"
"1061";"49565";"Cura quirúrgica de eventración de pared abdominal reducible";"190.44";"190.59"
"1062";"49570";"Cura quirúrgica de hernia epigástrica (ejm. grasa preperitoneal) reducible";"172.48";"172.63"
"1063";"49572";"Cura quirúrgica de hernia epigástrica incarcerada o estrangulada";"263.24";"263.39"
"1064";"49580";"Cura quirúrgica de hernia umbilical, reducible";"172.48";"172.63"
"1065";"49582";"Cura quirúrgica de hernia umbilical incarcerada o estrangulada";"275.31";"275.5"
"1066";"49590";"Cura quirúrgica de hernia de Spiegel";"192.33";"192.52"
"1067";"49600";"Corrección de onfalocele pequeño, con cierre primario";"287.38";"287.62"
"1068";"49650";"Hernioplastía inguinal por laparoscopía";"278.86";"279.05"
"1069";"49675";"Eventroplastía por vía laparoscópica";"278.86";"279.05"
"1070";"49900";"Sutura secundaria de pared abdominal por evisceración o dehiscencia";"194.21";"194.45"
"1071";"50020";"Drenaje de absceso perirenal o renal a cielo abierto";"266.82";"266.97"
"1072";"50021";"Drenaje percutáneo de absceso perirenal o renal";"191.58";"191.73"
"1073";"50040";"Nefrostomía ó nefrotomía con drenaje";"345.67";"345.78"
"1074";"50045";"Nefrotomía, con exploración";"345.67";"345.78"
"1075";"50060";"Nefrolitotomía extirpación de cálculo";"357.57";"357.72"
"1076";"50080";"Nefrostolitotomía percutánea o pielostolitotomía";"262.66";"262.78"
"1077";"50120";"Pielotomía con exploración";"357.57";"357.72"
"1078";"50200";"Biopsia renal: percutánea, con trócar o aguja";"20.2";"20.28"
"1079";"50205";"Biopsia renal mediante exposición quirúrgica del riñón";"54.03";"54.5"
"1080";"50220";"Nefrectomía, incluyendo ureterectomía";"375.13";"375.35"
"1081";"50230";"Nefrectomía radical, con linfadenectomía regional y/o trombectomía de la vena cava";"0";"374.46"
"1082";"50240";"Nefrectomía parcial";"0";"367.67"
"1083";"50280";"Excisión o destrucción de quiste(s) de riñón";"371.7";"371.85"
"1084";"50390";"Aspiración y/o inyección con aguja, de quiste o pelvis renal";"123.03";"123.14"
"1085";"50400";"Pieloplastía";"345.67";"345.78"
"1086";"50405";"Pieloplastía complicada (anormalidad renal congenita, pieloplastia secundaria, riñón solitario, calicoplastía), con o sin plastía del uréter, nefropexia, nefrostomía, pielostomía o ferulización ureteral";"357.57";"357.72"
"1087";"50500";"Nefrorrafia, sutura de herida o lesión de riñón";"345.67";"345.78"
"1088";"50520";"Cierre de fístula nefrocutánea o pielocutánea";"357.57";"357.72"
"1089";"50525";"Cierre de fístula nefrovesical";"369.4";"369.59"
"1090";"50540";"Sinfisiotomía por ""riñón en herradura""";"0";"343.7"
"1091";"50541";"Ablación de quiste renal por laparoscopía";"361.1";"361.24"
"1092";"50551";"Endoscopía renal a través de una nefrostomía o pielostomía establecidas";"47.26";"47.44"
"1093";"50590";"Litotripsia, onda de choque extracorpórea";"29.65";"29.65"
"1094";"50600";"Ureterotomía con exploración o drenaje";"254.91";"255.03"
"1095";"50610";"Ureterolitotomía cualquier tercio del uréter";"345.67";"345.78"
"1096";"50660";"Ureterectomía total, uréter ectópico, combinación de abordajes abdominal, vaginal y/o perineal";"256.63";"256.78"
"1097";"50700";"Ureteroplastía, operación plástica en uréter (ejm. por estrechez)";"369.4";"369.59"
"1098";"50715";"Ureterolisis, con o sin reposicionamiento del uréter debido a fibrosis retroperitoneal";"254.91";"255.03"
"1099";"50727";"Revisión de anastomosis urinaria-cutánea (cualquier tipo de urostomía)";"272.87";"272.99"
"1100";"50740";"Ureteropielostomía, anastomosis de uréter y pelvis renal";"357.57";"357.72"
"1101";"50760";"Ureteroureterostomía";"256.63";"256.78"
"1102";"50780";"Ureteroneocistostomía anastomosis de un solo uréter a la vejiga";"405.18";"405.46"
"1103";"50800";"Ureteroenterostomía, anastomosis directa del uréter al intestino";"0";"401.07"
"1104";"50810";"Ureterosigmoidostomía, con creación de vejiga sigmoidea y establecimiento de colostomía abdominal ó perineal";"0";"401.07"
"1105";"50830";"Desmontado de desviación urinaria";"381.37";"381.59"
"1106";"50840";"Reemplazo de la totalidad o parte del uréter con segmento del intestino, incluyendo anastomosis de intestino";"0";"425.88"
"1107";"50845";"Apéndico-vesicostomía cutánea";"0";"355.99"
"1108";"50900";"Ureterorrafia, sutura de uréter";"357.57";"357.72"
"1109";"50920";"Cierre de fístula ureterocutánea";"274.59";"274.74"
"1110";"50930";"Cierre de fístula ureterovisceral";"274.59";"274.74"
"1111";"50940";"Ligadura de uréter";"271.15";"271.24"
"1112";"50951";"Endoscopía ureteral a través de ureterostomía establecida, con o sin irrigación, instilación o ureteropielografía";"46.04";"46.16"
"1113";"51000";"Aspiración vesical con aguja o trócar";"25.59";"25.65"
"1114";"51020";"Cistotomía o cistostomía";"123.86";"123.94"
"1115";"51050";"Cistolitotomía";"124.27";"124.38"
"1116";"51080";"Drenaje de absceso de espacio perivesical o prevesical";"251.17";"251.27"
"1117";"51500";"Excisión de quiste del uraco o de seno uracal, con o sin corrección de hernia umbilical";"251.17";"251.27"
"1118";"51550";"Cistectomía parcial simple";"345.67";"345.78"
"1119";"51570";"Cistectomía completa";"274.59";"274.74"
"1120";"51575";"Cistectomía completa con linfadenectomía pélvica bilateral";"373.63";"373.85"
"1121";"51580";"Cistectomía completa, con ureterosigmoidostomía o transplantes ureterocutáneos";"405.18";"405.46"
"1122";"51585";"Cistectomía completa con ureterosigmoidostomía o trasplantes ureterocutáneos y linfadenectomía pélvica bilateral";"421.24";"421.59"
"1123";"51700";"Irrigación de la vejiga, simple, lavaje y/o instilación";"23.46";"23.96"
"1124";"51702";"Colocación de sonda Foley";"13.57";"13.57"
"1125";"51725";"Cistometrograma (CMG) simple (ejm. manómetro espinal)";"18.58";"18.77"
"1126";"51736";"Uroflujometría (UFM) simple";"15.39";"15.45"
"1127";"51800";"Cistoplastía o cistouretroplastía, operación plástica de la vejiga y/o cuello vesical";"274.59";"274.74"
"1128";"51840";"Vesicouretropexia anterior o uretropexia (procedimientos de Marshall-Marchetti-Krantz, Burch)";"256.63";"256.78"
